A	Output	bin a	bin out	octal a	octal out
3542	7215	0b110111010110	0b1110000101111	0o6726	0o16057
3543	1215	0b110111010111	0b10010111111	0o6727	0o2277
3544	5615	0b110111011000	0b1010111101111	0o6730	0o12757
3545	7615	0b110111011001	0b1110110111111	0o6731	0o16677
3546	2615	0b110111011010	0b101000110111	0o6732	0o5067
3547	7615	0b110111011011	0b1110110111111	0o6733	0o16677
3548	1615	0b110111011100	0b11001001111	0o6734	0o3117
3549	3615	0b110111011101	0b111000011111	0o6735	0o7037
3550	6615	0b110111011110	0b1100111010111	0o6736	0o14727
3551	3615	0b110111011111	0b111000011111	0o6737	0o7037
3552	4115	0b110111100000	0b1000000010011	0o6740	0o10023
3553	4115	0b110111100001	0b1000000010011	0o6741	0o10023
3554	2115	0b110111100010	0b100001000011	0o6742	0o4103
3555	7115	0b110111100011	0b1101111001011	0o6743	0o15713
3556	5115	0b110111100100	0b1001111111011	0o6744	0o11773
3557	3115	0b110111100101	0b110000101011	0o6745	0o6053
3558	1115	0b110111100110	0b10001011011	0o6746	0o2133
3559	5115	0b110111100111	0b1001111111011	0o6747	0o11773
3560	4315	0b110111101000	0b1000011011011	0o6750	0o10333
3561	4315	0b110111101001	0b1000011011011	0o6751	0o10333
3562	2315	0b110111101010	0b100100001011	0o6752	0o4413
3563	7315	0b110111101011	0b1110010010011	0o6753	0o16223
3564	1315	0b110111101100	0b10100100011	0o6754	0o2443
3565	3315	0b110111101101	0b110011110011	0o6755	0o6363
3566	315	0b110111101110	0b100111011	0o6756	0o473
3567	7315	0b110111101111	0b1110010010011	0o6757	0o16223
3568	4215	0b110111110000	0b1000001110111	0o6760	0o10167
3569	5215	0b110111110001	0b1010001011111	0o6761	0o12137
3570	2215	0b110111110010	0b100010100111	0o6762	0o4247
3571	7215	0b110111110011	0b1110000101111	0o6763	0o16057
3572	5215	0b110111110100	0b1010001011111	0o6764	0o12137
3573	3215	0b110111110101	0b110010001111	0o6765	0o6217
3574	3215	0b110111110110	0b110010001111	0o6766	0o6217
3575	1215	0b110111110111	0b10010111111	0o6767	0o2277
3576	4315	0b110111111000	0b1000011011011	0o6770	0o10333
3577	5315	0b110111111001	0b1010011000011	0o6771	0o12303
3578	2315	0b110111111010	0b100100001011	0o6772	0o4413
3579	7315	0b110111111011	0b1110010010011	0o6773	0o16223
3580	1315	0b110111111100	0b10100100011	0o6774	0o2443
3581	3315	0b110111111101	0b110011110011	0o6775	0o6363
3582	2315	0b110111111110	0b100100001011	0o6776	0o4413
3583	3315	0b110111111111	0b110011110011	0o6777	0o6363
3584	3525	0b111000000000	0b110111000101	0o7000	0o6705
3585	2525	0b111000000001	0b100111011101	0o7001	0o4735
3586	5525	0b111000000010	0b1010110010101	0o7002	0o12625
3587	525	0b111000000011	0b1000001101	0o7003	0o1015
3588	5525	0b111000000100	0b1010110010101	0o7004	0o12625
3589	3525	0b111000000101	0b110111000101	0o7005	0o6705
3590	5525	0b111000000110	0b1010110010101	0o7006	0o12625
3591	5525	0b111000000111	0b1010110010101	0o7007	0o12625
3592	3625	0b111000001000	0b111000101001	0o7010	0o7051
3593	2625	0b111000001001	0b101001000001	0o7011	0o5101
3594	5625	0b111000001010	0b1010111111001	0o7012	0o12771
3595	625	0b111000001011	0b1001110001	0o7013	0o1161
3596	1625	0b111000001100	0b11001011001	0o7014	0o3131
3597	3625	0b111000001101	0b111000101001	0o7015	0o7051
3598	4625	0b111000001110	0b1001000010001	0o7016	0o11021
3599	7625	0b111000001111	0b1110111001001	0o7017	0o16711
3600	3225	0b111000010000	0b110010011001	0o7020	0o6231
3601	3225	0b111000010001	0b110010011001	0o7021	0o6231
3602	5225	0b111000010010	0b1010001101001	0o7022	0o12151
3603	225	0b111000010011	0b11100001	0o7023	0o341
3604	5225	0b111000010100	0b1010001101001	0o7024	0o12151
3605	3225	0b111000010101	0b110010011001	0o7025	0o6231
3606	7225	0b111000010110	0b1110000111001	0o7026	0o16071
3607	1225	0b111000010111	0b10011001001	0o7027	0o2311
3608	3725	0b111000011000	0b111010001101	0o7030	0o7215
3609	3725	0b111000011001	0b111010001101	0o7031	0o7215
3610	5725	0b111000011010	0b1011001011101	0o7032	0o13135
3611	725	0b111000011011	0b1011010101	0o7033	0o1325
3612	1725	0b111000011100	0b11010111101	0o7034	0o3275
3613	3725	0b111000011101	0b111010001101	0o7035	0o7215
3614	6725	0b111000011110	0b1101001000101	0o7036	0o15105
3615	3725	0b111000011111	0b111010001101	0o7037	0o7215
3616	2525	0b111000100000	0b100111011101	0o7040	0o4735
3617	525	0b111000100001	0b1000001101	0o7041	0o1015
3618	5525	0b111000100010	0b1010110010101	0o7042	0o12625
3619	525	0b111000100011	0b1000001101	0o7043	0o1015
3620	5525	0b111000100100	0b1010110010101	0o7044	0o12625
3621	3525	0b111000100101	0b110111000101	0o7045	0o6705
3622	1525	0b111000100110	0b10111110101	0o7046	0o2765
3623	5525	0b111000100111	0b1010110010101	0o7047	0o12625
3624	2325	0b111000101000	0b100100010101	0o7050	0o4425
3625	325	0b111000101001	0b101000101	0o7051	0o505
3626	5325	0b111000101010	0b1010011001101	0o7052	0o12315
3627	325	0b111000101011	0b101000101	0o7053	0o505
3628	1325	0b111000101100	0b10100101101	0o7054	0o2455
3629	3325	0b111000101101	0b110011111101	0o7055	0o6375
3630	325	0b111000101110	0b101000101	0o7056	0o505
3631	7325	0b111000101111	0b1110010011101	0o7057	0o16235
3632	2525	0b111000110000	0b100111011101	0o7060	0o4735
3633	1525	0b111000110001	0b10111110101	0o7061	0o2765
3634	5525	0b111000110010	0b1010110010101	0o7062	0o12625
3635	525	0b111000110011	0b1000001101	0o7063	0o1015
3636	5525	0b111000110100	0b1010110010101	0o7064	0o12625
3637	3525	0b111000110101	0b110111000101	0o7065	0o6705
3638	3525	0b111000110110	0b110111000101	0o7066	0o6705
3639	1525	0b111000110111	0b10111110101	0o7067	0o2765
3640	2525	0b111000111000	0b100111011101	0o7070	0o4735
3641	1525	0b111000111001	0b10111110101	0o7071	0o2765
3642	5525	0b111000111010	0b1010110010101	0o7072	0o12625
3643	525	0b111000111011	0b1000001101	0o7073	0o1015
3644	1525	0b111000111100	0b10111110101	0o7074	0o2765
3645	3525	0b111000111101	0b110111000101	0o7075	0o6705
3646	2525	0b111000111110	0b100111011101	0o7076	0o4735
3647	3525	0b111000111111	0b110111000101	0o7077	0o6705
3648	1515	0b111001000000	0b10111101011	0o7100	0o2753
3649	6515	0b111001000001	0b1100101110011	0o7101	0o14563
3650	5515	0b111001000010	0b1010110001011	0o7102	0o12613
3651	1515	0b111001000011	0b10111101011	0o7103	0o2753
3652	5515	0b111001000100	0b1010110001011	0o7104	0o12613
3653	3515	0b111001000101	0b110110111011	0o7105	0o6673
3654	5515	0b111001000110	0b1010110001011	0o7106	0o12613
3655	5515	0b111001000111	0b1010110001011	0o7107	0o12613
3656	1615	0b111001001000	0b11001001111	0o7110	0o3117
3657	6615	0b111001001001	0b1100111010111	0o7111	0o14727
3658	5615	0b111001001010	0b1010111101111	0o7112	0o12757
3659	1615	0b111001001011	0b11001001111	0o7113	0o3117
3660	1615	0b111001001100	0b11001001111	0o7114	0o3117
3661	3615	0b111001001101	0b111000011111	0o7115	0o7037
3662	4615	0b111001001110	0b1001000000111	0o7116	0o11007
3663	7615	0b111001001111	0b1110110111111	0o7117	0o16677
3664	1215	0b111001010000	0b10010111111	0o7120	0o2277
3665	7215	0b111001010001	0b1110000101111	0o7121	0o16057
3666	5215	0b111001010010	0b1010001011111	0o7122	0o12137
3667	1215	0b111001010011	0b10010111111	0o7123	0o2277
3668	5215	0b111001010100	0b1010001011111	0o7124	0o12137
3669	3215	0b111001010101	0b110010001111	0o7125	0o6217
3670	7215	0b111001010110	0b1110000101111	0o7126	0o16057
3671	1215	0b111001010111	0b10010111111	0o7127	0o2277
3672	1715	0b111001011000	0b11010110011	0o7130	0o3263
3673	7715	0b111001011001	0b1111000100011	0o7131	0o17043
3674	5715	0b111001011010	0b1011001010011	0o7132	0o13123
3675	1715	0b111001011011	0b11010110011	0o7133	0o3263
3676	1715	0b111001011100	0b11010110011	0o7134	0o3263
3677	3715	0b111001011101	0b111010000011	0o7135	0o7203
3678	6715	0b111001011110	0b1101000111011	0o7136	0o15073
3679	3715	0b111001011111	0b111010000011	0o7137	0o7203
3680	115	0b111001100000	0b1110011	0o7140	0o163
3681	4115	0b111001100001	0b1000000010011	0o7141	0o10023
3682	5115	0b111001100010	0b1001111111011	0o7142	0o11773
3683	1115	0b111001100011	0b10001011011	0o7143	0o2133
3684	5115	0b111001100100	0b1001111111011	0o7144	0o11773
3685	3115	0b111001100101	0b110000101011	0o7145	0o6053
3686	1115	0b111001100110	0b10001011011	0o7146	0o2133
3687	5115	0b111001100111	0b1001111111011	0o7147	0o11773
3688	315	0b111001101000	0b100111011	0o7150	0o473
3689	4315	0b111001101001	0b1000011011011	0o7151	0o10333
3690	5315	0b111001101010	0b1010011000011	0o7152	0o12303
3691	1315	0b111001101011	0b10100100011	0o7153	0o2443
3692	1315	0b111001101100	0b10100100011	0o7154	0o2443
3693	3315	0b111001101101	0b110011110011	0o7155	0o6363
3694	315	0b111001101110	0b100111011	0o7156	0o473
3695	7315	0b111001101111	0b1110010010011	0o7157	0o16223
3696	415	0b111001110000	0b110011111	0o7160	0o637
3697	5415	0b111001110001	0b1010100100111	0o7161	0o12447
3698	5415	0b111001110010	0b1010100100111	0o7162	0o12447
3699	1415	0b111001110011	0b10110000111	0o7163	0o2607
3700	5415	0b111001110100	0b1010100100111	0o7164	0o12447
3701	3415	0b111001110101	0b110101010111	0o7165	0o6527
3702	3415	0b111001110110	0b110101010111	0o7166	0o6527
3703	1415	0b111001110111	0b10110000111	0o7167	0o2607
3704	715	0b111001111000	0b1011001011	0o7170	0o1313
3705	5715	0b111001111001	0b1011001010011	0o7171	0o13123
3706	5715	0b111001111010	0b1011001010011	0o7172	0o13123
3707	1715	0b111001111011	0b11010110011	0o7173	0o3263
3708	1715	0b111001111100	0b11010110011	0o7174	0o3263
3709	3715	0b111001111101	0b111010000011	0o7175	0o7203
3710	2715	0b111001111110	0b101010011011	0o7176	0o5233
3711	3715	0b111001111111	0b111010000011	0o7177	0o7203
3712	7515	0b111010000000	0b1110101011011	0o7200	0o16533
3713	2515	0b111010000001	0b100111010011	0o7201	0o4723
3714	4515	0b111010000010	0b1000110100011	0o7202	0o10643
3715	2515	0b111010000011	0b100111010011	0o7203	0o4723
3716	5515	0b111010000100	0b1010110001011	0o7204	0o12613
3717	3515	0b111010000101	0b110110111011	0o7205	0o6673
3718	5515	0b111010000110	0b1010110001011	0o7206	0o12613
3719	5515	0b111010000111	0b1010110001011	0o7207	0o12613
3720	7715	0b111010001000	0b1111000100011	0o7210	0o17043
3721	2715	0b111010001001	0b101010011011	0o7211	0o5233
3722	4715	0b111010001010	0b1001001101011	0o7212	0o11153
3723	2715	0b111010001011	0b101010011011	0o7213	0o5233
3724	1715	0b111010001100	0b11010110011	0o7214	0o3263
3725	3715	0b111010001101	0b111010000011	0o7215	0o7203
3726	4715	0b111010001110	0b1001001101011	0o7216	0o11153
3727	7715	0b111010001111	0b1111000100011	0o7217	0o17043
3728	7215	0b111010010000	0b1110000101111	0o7220	0o16057
3729	3215	0b111010010001	0b110010001111	0o7221	0o6217
3730	4215	0b111010010010	0b1000001110111	0o7222	0o10167
3731	2215	0b111010010011	0b100010100111	0o7223	0o4247
3732	5215	0b111010010100	0b1010001011111	0o7224	0o12137
3733	3215	0b111010010101	0b110010001111	0o7225	0o6217
3734	7215	0b111010010110	0b1110000101111	0o7226	0o16057
3735	1215	0b111010010111	0b10010111111	0o7227	0o2277
3736	7715	0b111010011000	0b1111000100011	0o7230	0o17043
3737	3715	0b111010011001	0b111010000011	0o7231	0o7203
3738	4715	0b111010011010	0b1001001101011	0o7232	0o11153
3739	2715	0b111010011011	0b101010011011	0o7233	0o5233
3740	1715	0b111010011100	0b11010110011	0o7234	0o3263
3741	3715	0b111010011101	0b111010000011	0o7235	0o7203
3742	6715	0b111010011110	0b1101000111011	0o7236	0o15073
3743	3715	0b111010011111	0b111010000011	0o7237	0o7203
3744	6515	0b111010100000	0b1100101110011	0o7240	0o14563
3745	515	0b111010100001	0b1000000011	0o7241	0o1003
3746	4515	0b111010100010	0b1000110100011	0o7242	0o10643
3747	2515	0b111010100011	0b100111010011	0o7243	0o4723
3748	5515	0b111010100100	0b1010110001011	0o7244	0o12613
3749	3515	0b111010100101	0b110110111011	0o7245	0o6673
3750	1515	0b111010100110	0b10111101011	0o7246	0o2753
3751	5515	0b111010100111	0b1010110001011	0o7247	0o12613
3752	6315	0b111010101000	0b1100010101011	0o7250	0o14253
3753	315	0b111010101001	0b100111011	0o7251	0o473
3754	4315	0b111010101010	0b1000011011011	0o7252	0o10333
3755	2315	0b111010101011	0b100100001011	0o7253	0o4413
3756	1315	0b111010101100	0b10100100011	0o7254	0o2443
3757	3315	0b111010101101	0b110011110011	0o7255	0o6363
3758	315	0b111010101110	0b100111011	0o7256	0o473
3759	7315	0b111010101111	0b1110010010011	0o7257	0o16223
3760	6715	0b111010110000	0b1101000111011	0o7260	0o15073
3761	1715	0b111010110001	0b11010110011	0o7261	0o3263
3762	4715	0b111010110010	0b1001001101011	0o7262	0o11153
3763	2715	0b111010110011	0b101010011011	0o7263	0o5233
3764	5715	0b111010110100	0b1011001010011	0o7264	0o13123
3765	3715	0b111010110101	0b111010000011	0o7265	0o7203
3766	3715	0b111010110110	0b111010000011	0o7266	0o7203
3767	1715	0b111010110111	0b11010110011	0o7267	0o3263
3768	6115	0b111010111000	0b1011111100011	0o7270	0o13743
3769	1115	0b111010111001	0b10001011011	0o7271	0o2133
3770	4115	0b111010111010	0b1000000010011	0o7272	0o10023
3771	2115	0b111010111011	0b100001000011	0o7273	0o4103
3772	1115	0b111010111100	0b10001011011	0o7274	0o2133
3773	3115	0b111010111101	0b110000101011	0o7275	0o6053
3774	2115	0b111010111110	0b100001000011	0o7276	0o4103
3775	3115	0b111010111111	0b110000101011	0o7277	0o6053
3776	5505	0b111011000000	0b1010110000001	0o7300	0o12601
3777	6505	0b111011000001	0b1100101101001	0o7301	0o14551
3778	4505	0b111011000010	0b1000110011001	0o7302	0o10631
3779	3505	0b111011000011	0b110110110001	0o7303	0o6661
3780	5505	0b111011000100	0b1010110000001	0o7304	0o12601
3781	3505	0b111011000101	0b110110110001	0o7305	0o6661
3782	5505	0b111011000110	0b1010110000001	0o7306	0o12601
3783	5505	0b111011000111	0b1010110000001	0o7307	0o12601
3784	5705	0b111011001000	0b1011001001001	0o7310	0o13111
3785	6705	0b111011001001	0b1101000110001	0o7311	0o15061
3786	4705	0b111011001010	0b1001001100001	0o7312	0o11141
3787	3705	0b111011001011	0b111001111001	0o7313	0o7171
3788	1705	0b111011001100	0b11010101001	0o7314	0o3251
3789	3705	0b111011001101	0b111001111001	0o7315	0o7171
3790	4705	0b111011001110	0b1001001100001	0o7316	0o11141
3791	7705	0b111011001111	0b1111000011001	0o7317	0o17031
3792	5205	0b111011010000	0b1010001010101	0o7320	0o12125
3793	7205	0b111011010001	0b1110000100101	0o7321	0o16045
3794	4205	0b111011010010	0b1000001101101	0o7322	0o10155
3795	3205	0b111011010011	0b110010000101	0o7323	0o6205
3796	5205	0b111011010100	0b1010001010101	0o7324	0o12125
3797	3205	0b111011010101	0b110010000101	0o7325	0o6205
3798	7205	0b111011010110	0b1110000100101	0o7326	0o16045
3799	1205	0b111011010111	0b10010110101	0o7327	0o2265
3800	5705	0b111011011000	0b1011001001001	0o7330	0o13111
3801	7705	0b111011011001	0b1111000011001	0o7331	0o17031
3802	4705	0b111011011010	0b1001001100001	0o7332	0o11141
3803	3705	0b111011011011	0b111001111001	0o7333	0o7171
3804	1705	0b111011011100	0b11010101001	0o7334	0o3251
3805	3705	0b111011011101	0b111001111001	0o7335	0o7171
3806	6705	0b111011011110	0b1101000110001	0o7336	0o15061
3807	3705	0b111011011111	0b111001111001	0o7337	0o7171
3808	4105	0b111011100000	0b1000000001001	0o7340	0o10011
3809	4105	0b111011100001	0b1000000001001	0o7341	0o10011
3810	4105	0b111011100010	0b1000000001001	0o7342	0o10011
3811	3105	0b111011100011	0b110000100001	0o7343	0o6041
3812	5105	0b111011100100	0b1001111110001	0o7344	0o11761
3813	3105	0b111011100101	0b110000100001	0o7345	0o6041
3814	1105	0b111011100110	0b10001010001	0o7346	0o2121
3815	5105	0b111011100111	0b1001111110001	0o7347	0o11761
3816	4305	0b111011101000	0b1000011010001	0o7350	0o10321
3817	4305	0b111011101001	0b1000011010001	0o7351	0o10321
3818	4305	0b111011101010	0b1000011010001	0o7352	0o10321
3819	3305	0b111011101011	0b110011101001	0o7353	0o6351
3820	1305	0b111011101100	0b10100011001	0o7354	0o2431
3821	3305	0b111011101101	0b110011101001	0o7355	0o6351
3822	305	0b111011101110	0b100110001	0o7356	0o461
3823	7305	0b111011101111	0b1110010001001	0o7357	0o16211
3824	4605	0b111011110000	0b1000111111101	0o7360	0o10775
3825	5605	0b111011110001	0b1010111100101	0o7361	0o12745
3826	4605	0b111011110010	0b1000111111101	0o7362	0o10775
3827	3605	0b111011110011	0b111000010101	0o7363	0o7025
3828	5605	0b111011110100	0b1010111100101	0o7364	0o12745
3829	3605	0b111011110101	0b111000010101	0o7365	0o7025
3830	3605	0b111011110110	0b111000010101	0o7366	0o7025
3831	1605	0b111011110111	0b11001000101	0o7367	0o3105
3832	4305	0b111011111000	0b1000011010001	0o7370	0o10321
3833	5305	0b111011111001	0b1010010111001	0o7371	0o12271
3834	4305	0b111011111010	0b1000011010001	0o7372	0o10321
3835	3305	0b111011111011	0b110011101001	0o7373	0o6351
3836	1305	0b111011111100	0b10100011001	0o7374	0o2431
3837	3305	0b111011111101	0b110011101001	0o7375	0o6351
3838	2305	0b111011111110	0b100100000001	0o7376	0o4401
3839	3305	0b111011111111	0b110011101001	0o7377	0o6351
3840	3415	0b111100000000	0b110101010111	0o7400	0o6527
3841	2415	0b111100000001	0b100101101111	0o7401	0o4557
3842	7415	0b111100000010	0b1110011110111	0o7402	0o16367
3843	4415	0b111100000011	0b1000100111111	0o7403	0o10477
3844	5415	0b111100000100	0b1010100100111	0o7404	0o12447
3845	3415	0b111100000101	0b110101010111	0o7405	0o6527
3846	5415	0b111100000110	0b1010100100111	0o7406	0o12447
3847	5415	0b111100000111	0b1010100100111	0o7407	0o12447
3848	3415	0b111100001000	0b110101010111	0o7410	0o6527
3849	2415	0b111100001001	0b100101101111	0o7411	0o4557
3850	7415	0b111100001010	0b1110011110111	0o7412	0o16367
3851	4415	0b111100001011	0b1000100111111	0o7413	0o10477
3852	1415	0b111100001100	0b10110000111	0o7414	0o2607
3853	3415	0b111100001101	0b110101010111	0o7415	0o6527
3854	4415	0b111100001110	0b1000100111111	0o7416	0o10477
3855	7415	0b111100001111	0b1110011110111	0o7417	0o16367
3856	3215	0b111100010000	0b110010001111	0o7420	0o6217
3857	3215	0b111100010001	0b110010001111	0o7421	0o6217
3858	7215	0b111100010010	0b1110000101111	0o7422	0o16057
3859	4215	0b111100010011	0b1000001110111	0o7423	0o10167
3860	5215	0b111100010100	0b1010001011111	0o7424	0o12137
3861	3215	0b111100010101	0b110010001111	0o7425	0o6217
3862	7215	0b111100010110	0b1110000101111	0o7426	0o16057
3863	1215	0b111100010111	0b10010111111	0o7427	0o2277
3864	3715	0b111100011000	0b111010000011	0o7430	0o7203
3865	3715	0b111100011001	0b111010000011	0o7431	0o7203
3866	7715	0b111100011010	0b1111000100011	0o7432	0o17043
3867	4715	0b111100011011	0b1001001101011	0o7433	0o11153
3868	1715	0b111100011100	0b11010110011	0o7434	0o3263
3869	3715	0b111100011101	0b111010000011	0o7435	0o7203
3870	6715	0b111100011110	0b1101000111011	0o7436	0o15073
3871	3715	0b111100011111	0b111010000011	0o7437	0o7203
3872	2515	0b111100100000	0b100111010011	0o7440	0o4723
3873	515	0b111100100001	0b1000000011	0o7441	0o1003
3874	7515	0b111100100010	0b1110101011011	0o7442	0o16533
3875	4515	0b111100100011	0b1000110100011	0o7443	0o10643
3876	5515	0b111100100100	0b1010110001011	0o7444	0o12613
3877	3515	0b111100100101	0b110110111011	0o7445	0o6673
3878	1515	0b111100100110	0b10111101011	0o7446	0o2753
3879	5515	0b111100100111	0b1010110001011	0o7447	0o12613
3880	2315	0b111100101000	0b100100001011	0o7450	0o4413
3881	315	0b111100101001	0b100111011	0o7451	0o473
3882	7315	0b111100101010	0b1110010010011	0o7452	0o16223
3883	4315	0b111100101011	0b1000011011011	0o7453	0o10333
3884	1315	0b111100101100	0b10100100011	0o7454	0o2443
3885	3315	0b111100101101	0b110011110011	0o7455	0o6363
3886	315	0b111100101110	0b100111011	0o7456	0o473
3887	7315	0b111100101111	0b1110010010011	0o7457	0o16223
3888	2115	0b111100110000	0b100001000011	0o7460	0o4103
3889	1115	0b111100110001	0b10001011011	0o7461	0o2133
3890	7115	0b111100110010	0b1101111001011	0o7462	0o15713
3891	4115	0b111100110011	0b1000000010011	0o7463	0o10023
3892	5115	0b111100110100	0b1001111111011	0o7464	0o11773
3893	3115	0b111100110101	0b110000101011	0o7465	0o6053
3894	3115	0b111100110110	0b110000101011	0o7466	0o6053
3895	1115	0b111100110111	0b10001011011	0o7467	0o2133
3896	2515	0b111100111000	0b100111010011	0o7470	0o4723
3897	1515	0b111100111001	0b10111101011	0o7471	0o2753
3898	7515	0b111100111010	0b1110101011011	0o7472	0o16533
3899	4515	0b111100111011	0b1000110100011	0o7473	0o10643
3900	1515	0b111100111100	0b10111101011	0o7474	0o2753
3901	3515	0b111100111101	0b110110111011	0o7475	0o6673
3902	2515	0b111100111110	0b100111010011	0o7476	0o4723
3903	3515	0b111100111111	0b110110111011	0o7477	0o6673
3904	1435	0b111101000000	0b10110011011	0o7500	0o2633
3905	6435	0b111101000001	0b1100100100011	0o7501	0o14443
3906	7435	0b111101000010	0b1110100001011	0o7502	0o16413
3907	5435	0b111101000011	0b1010100111011	0o7503	0o12473
3908	5435	0b111101000100	0b1010100111011	0o7504	0o12473
